CMDLINE c:\Users\CHL_Z790\anaconda3\python.exe .\pair_dist.py
MEM 16950.250000 1719152925.3053
MEM 16981.437500 1719152925.4058
MEM 17013.750000 1719152925.5063
MEM 17044.687500 1719152925.6068
MEM 17078.187500 1719152925.7073
MEM 17108.937500 1719152925.8074
MEM 17139.125000 1719152925.9080
MEM 17170.250000 1719152926.0082
MEM 17202.312500 1719152926.1083
MEM 17233.062500 1719152926.2089
MEM 17263.500000 1719152926.3090
MEM 17294.250000 1719152926.4096
MEM 17325.312500 1719152926.5097
MEM 17356.812500 1719152926.6102
MEM 17387.562500 1719152926.7107
MEM 17418.125000 1719152926.8108
MEM 17448.937500 1719152926.9113
MEM 17481.250000 1719152927.0118
MEM 17512.187500 1719152927.1123
MEM 17543.625000 1719152927.2128
MEM 17574.187500 1719152927.3133
MEM 17606.312500 1719152927.4138
MEM 17636.687500 1719152927.5139
MEM 17668.687500 1719152927.6144
MEM 17700.062500 1719152927.7149
MEM 17732.437500 1719152927.8154
MEM 17763.875000 1719152927.9160
MEM 17795.812500 1719152928.0165
MEM 17826.375000 1719152928.1170
MEM 17857.687500 1719152928.2173
MEM 17888.625000 1719152928.3178
MEM 17919.187500 1719152928.4183
MEM 17950.437500 1719152928.5186
MEM 17981.625000 1719152928.6188
MEM 18013.125000 1719152928.7195
MEM 18044.500000 1719152928.8200
MEM 18074.625000 1719152928.9205
MEM 18105.500000 1719152929.0210
MEM 18138.000000 1719152929.1215
MEM 18168.375000 1719152929.2220
MEM 18199.875000 1719152929.3225
MEM 18231.750000 1719152929.4230
MEM 18263.062500 1719152929.5235
MEM 18294.250000 1719152929.6240
MEM 18325.312500 1719152929.7245
MEM 18356.187500 1719152929.8249
MEM 18387.312500 1719152929.9254
MEM 18417.000000 1719152930.0256
MEM 18449.000000 1719152930.1257
MEM 18480.437500 1719152930.2262
MEM 18511.187500 1719152930.3267
MEM 18542.375000 1719152930.4272
MEM 18574.437500 1719152930.5277
MEM 18604.750000 1719152930.6283
MEM 18636.750000 1719152930.7288
MEM 18668.687500 1719152930.8293
MEM 18699.437500 1719152930.9298
MEM 18729.875000 1719152931.0303
MEM 18762.250000 1719152931.1308
MEM 18793.250000 1719152931.2313
MEM 18824.562500 1719152931.3314
MEM 18857.125000 1719152931.4319
MEM 18889.000000 1719152931.5324
MEM 18921.250000 1719152931.6329
MEM 18952.687500 1719152931.7334
MEM 18983.250000 1719152931.8340
MEM 19014.125000 1719152931.9344
MEM 19045.562500 1719152932.0345
MEM 19077.894531 1719152932.1350
MEM 19108.687500 1719152932.2355
MEM 19139.625000 1719152932.3361
MEM 19169.750000 1719152932.4366
MEM 19201.000000 1719152932.5371
MEM 19232.250000 1719152932.6376
MEM 19264.187500 1719152932.7381
MEM 19295.812500 1719152932.8387
MEM 19327.812500 1719152932.9392
MEM 19358.375000 1719152933.0397
MEM 19390.375000 1719152933.1402
MEM 19421.250000 1719152933.2407
MEM 19452.562500 1719152933.3413
MEM 19484.687500 1719152933.4418
MEM 19515.875000 1719152933.5421
MEM 19546.687500 1719152933.6426
MEM 19578.000000 1719152933.7431
MEM 19610.000000 1719152933.8432
MEM 19641.375000 1719152933.9437
MEM 19671.921875 1719152934.0439
MEM 19703.625000 1719152934.1445
MEM 19735.687500 1719152934.2450
MEM 19766.437500 1719152934.3455
MEM 19798.375000 1719152934.4460
MEM 19829.125000 1719152934.5466
MEM 19859.187500 1719152934.6471
MEM 19890.625000 1719152934.7476
MEM 19923.625000 1719152934.8481
MEM 19955.312500 1719152934.9486
MEM 19987.250000 1719152935.0491
MEM 20025.125000 1719152935.1636
