CMDLINE c:\Users\CHL_Z790\anaconda3\python.exe .\pair_dist.py
MEM 9844.023438 1718824661.2555
MEM 9868.523438 1718824661.3560
MEM 9887.648438 1718824661.4565
MEM 9914.335938 1718824661.5568
MEM 9940.398438 1718824661.6573
MEM 9966.585938 1718824661.7576
MEM 9993.085938 1718824661.8582
MEM 10019.273438 1718824661.9585
MEM 10045.273438 1718824662.0590
MEM 10072.523438 1718824662.1594
MEM 10099.460938 1718824662.2596
MEM 10125.523438 1718824662.3598
MEM 10152.523438 1718824662.4599
MEM 10178.523438 1718824662.5603
MEM 10204.960938 1718824662.6609
MEM 10229.835938 1718824662.7610
MEM 10256.210938 1718824662.8616
MEM 10283.023438 1718824662.9624
MEM 10308.960938 1718824663.0626
MEM 10335.710938 1718824663.1630
MEM 10362.023438 1718824663.2633
MEM 10387.398438 1718824663.3635
MEM 10412.898438 1718824663.4640
MEM 10438.273438 1718824663.5643
MEM 10464.210938 1718824663.6646
MEM 10490.960938 1718824663.7648
MEM 10516.335938 1718824663.8651
MEM 10542.148438 1718824663.9654
MEM 10568.148438 1718824664.0660
MEM 10594.585938 1718824664.1665
MEM 10620.898438 1718824664.2668
MEM 10646.960938 1718824664.3670
MEM 10673.398438 1718824664.4675
MEM 10699.710938 1718824664.5680
MEM 10726.023438 1718824664.6685
MEM 10752.460938 1718824664.7691
MEM 10778.460938 1718824664.8693
MEM 10804.335938 1718824664.9694
MEM 10829.960938 1718824665.0700
MEM 10856.523438 1718824665.1702
MEM 10883.835938 1718824665.2704
MEM 10911.023438 1718824665.3706
MEM 10938.023438 1718824665.4707
MEM 10963.398438 1718824665.5710
MEM 10989.960938 1718824665.6716
MEM 11016.523438 1718824665.7719
MEM 11042.023438 1718824665.8720
MEM 11068.148438 1718824665.9723
MEM 11094.273438 1718824666.0729
MEM 11120.710938 1718824666.1734
MEM 11146.585938 1718824666.2739
MEM 11171.960938 1718824666.3742
MEM 11198.085938 1718824666.4750
MEM 11224.335938 1718824666.5754
MEM 11250.210938 1718824666.6757
MEM 11277.335938 1718824666.7762
MEM 11302.960938 1718824666.8767
MEM 11329.648438 1718824666.9769
MEM 11356.210938 1718824667.0773
MEM 11383.460938 1718824667.1777
MEM 11410.085938 1718824667.2782
MEM 11435.898438 1718824667.3788
MEM 11462.273438 1718824667.4793
MEM 11489.710938 1718824667.5795
MEM 11516.335938 1718824667.6797
MEM 11542.398438 1718824667.7803
MEM 11568.210938 1718824667.8808
MEM 11594.210938 1718824667.9813
MEM 11619.523438 1718824668.0818
MEM 11645.335938 1718824668.1820
MEM 11670.523438 1718824668.2823
MEM 11696.648438 1718824668.3825
MEM 11722.773438 1718824668.4830
MEM 11748.398438 1718824668.5835
MEM 11774.523438 1718824668.6840
MEM 11800.460938 1718824668.7843
MEM 11826.148438 1718824668.8845
MEM 11851.710938 1718824668.9850
MEM 11877.273438 1718824669.0855
MEM 11903.835938 1718824669.1858
MEM 11930.781250 1718824669.2863
MEM 11956.710938 1718824669.3868
MEM 11981.960938 1718824669.4870
MEM 12007.773438 1718824669.5875
MEM 12033.648438 1718824669.6878
MEM 12060.023438 1718824669.7883
MEM 12085.148438 1718824669.8888
MEM 12110.273438 1718824669.9890
MEM 12136.148438 1718824670.0895
MEM 12162.460938 1718824670.1898
MEM 12188.335938 1718824670.2900
MEM 12214.023438 1718824670.3903
MEM 12239.835938 1718824670.4905
MEM 12265.960938 1718824670.5910
MEM 12292.398438 1718824670.6915
MEM 12318.773438 1718824670.7920
MEM 12344.460938 1718824670.8922
MEM 12370.648438 1718824670.9926
MEM 12397.085938 1718824671.0929
MEM 12424.335938 1718824671.1932
MEM 12450.585938 1718824671.2936
MEM 12476.210938 1718824671.3941
MEM 12501.835938 1718824671.4945
MEM 12529.710938 1718824671.5950
MEM 12556.460938 1718824671.6953
MEM 12582.960938 1718824671.7954
MEM 12608.800781 1718824671.8958
MEM 12634.585938 1718824671.9961
MEM 12660.710938 1718824672.0963
MEM 13286.933594 1718824672.1964
MEM 14011.371094 1718824672.2967
MEM 14719.808594 1718824672.3973
MEM 15416.496094 1718824672.4977
MEM 16144.121094 1718824672.5983
MEM 14151.070312 1718824672.6988
MEM 8999.679688 1718824672.7993
MEM 8868.570312 1718824672.8998
MEM 8895.070312 1718824673.0001
MEM 8920.757812 1718824673.1005
MEM 8947.007812 1718824673.2010
MEM 8972.945312 1718824673.3013
MEM 8999.007812 1718824673.4015
MEM 9021.632812 1718824673.5018
MEM 9043.320312 1718824673.6021
MEM 9068.695312 1718824673.7025
MEM 9095.570312 1718824673.8030
MEM 9122.070312 1718824673.9032
MEM 9148.507812 1718824674.0035
MEM 9173.320312 1718824674.1040
MEM 9198.445312 1718824674.2041
MEM 9224.570312 1718824674.3049
MEM 9250.382812 1718824674.4051
MEM 9275.945312 1718824674.5055
MEM 9301.570312 1718824674.6057
MEM 9328.445312 1718824674.7061
MEM 9355.507812 1718824674.8066
MEM 9381.882812 1718824674.9070
MEM 9407.820312 1718824675.0076
MEM 9434.945312 1718824675.1078
MEM 9461.257812 1718824675.2079
MEM 9487.757812 1718824675.3083
MEM 9513.820312 1718824675.4088
MEM 9540.757812 1718824675.5090
MEM 9568.195312 1718824675.6095
MEM 9595.320312 1718824675.7098
MEM 9622.757812 1718824675.8101
MEM 9650.257812 1718824675.9104
MEM 9675.382812 1718824676.0109
MEM 9700.757812 1718824676.1110
MEM 9727.382812 1718824676.2112
MEM 9755.320312 1718824676.3117
MEM 9782.507812 1718824676.4118
MEM 9808.757812 1718824676.5123
MEM 9835.257812 1718824676.6126
MEM 9862.007812 1718824676.7130
MEM 9889.757812 1718824676.8132
MEM 9916.695312 1718824676.9133
MEM 9943.632812 1718824677.0138
MEM 9969.882812 1718824677.1142
MEM 9996.445312 1718824677.2143
MEM 10022.257812 1718824677.3148
MEM 10047.320312 1718824677.4153
MEM 10073.945312 1718824677.5158
MEM 10099.882812 1718824677.6163
MEM 10125.882812 1718824677.7164
MEM 10153.757812 1718824677.8170
MEM 10181.257812 1718824677.9173
MEM 10207.882812 1718824678.0179
MEM 10234.945312 1718824678.1183
MEM 10262.773438 1718824678.2185
MEM 10290.445312 1718824678.3188
MEM 10318.007812 1718824678.4193
MEM 10344.445312 1718824678.5198
MEM 10370.632812 1718824678.6204
MEM 10397.257812 1718824678.7208
MEM 10424.007812 1718824678.8209
MEM 10450.695312 1718824678.9212
MEM 10476.445312 1718824679.0213
MEM 10502.570312 1718824679.1218
MEM 10529.382812 1718824679.2221
MEM 10555.757812 1718824679.3225
MEM 10582.882812 1718824679.4230
MEM 10609.570312 1718824679.5233
MEM 10637.320312 1718824679.6238
MEM 10664.570312 1718824679.7243
MEM 10691.007812 1718824679.8246
MEM 10717.695312 1718824679.9249
MEM 10743.320312 1718824680.0253
MEM 10762.632812 1718824680.1258
MEM 10787.632812 1718824680.2260
MEM 10813.382812 1718824680.3263
MEM 10838.382812 1718824680.4269
MEM 10864.320312 1718824680.5274
MEM 10890.945312 1718824680.6278
MEM 10918.070312 1718824680.7284
MEM 10943.757812 1718824680.8289
MEM 10968.882812 1718824680.9291
MEM 10994.757812 1718824681.0293
MEM 11020.070312 1718824681.1297
MEM 11045.445312 1718824681.2303
MEM 11070.132812 1718824681.3305
MEM 11095.257812 1718824681.4308
MEM 11121.632812 1718824681.5313
MEM 11147.695312 1718824681.6316
MEM 11173.570312 1718824681.7319
MEM 11199.570312 1718824681.8323
MEM 11226.320312 1718824681.9325
MEM 11252.632812 1718824682.0329
MEM 11278.773438 1718824682.1332
MEM 11304.570312 1718824682.2337
MEM 11330.257812 1718824682.3341
MEM 11355.820312 1718824682.4343
MEM 11382.777344 1718824682.5345
MEM 11409.570312 1718824682.6352
MEM 11436.257812 1718824682.7356
MEM 11463.382812 1718824682.8359
MEM 11489.820312 1718824682.9363
MEM 11516.132812 1718824683.0365
MEM 11543.070312 1718824683.1368
MEM 11569.945312 1718824683.2371
MEM 11596.882812 1718824683.3373
MEM 11623.195312 1718824683.4376
MEM 11649.070312 1718824683.5378
MEM 11673.757812 1718824683.6383
MEM 11699.132812 1718824683.7384
MEM 11725.132812 1718824683.8386
MEM 11751.070312 1718824683.9389
MEM 11776.945312 1718824684.0391
MEM 11802.132812 1718824684.1394
MEM 11827.945312 1718824684.2399
MEM 11853.882812 1718824684.3404
MEM 11879.695312 1718824684.4410
MEM 11905.257812 1718824684.5412
MEM 11930.257812 1718824684.6416
MEM 11955.445312 1718824684.7420
MEM 11981.382812 1718824684.8424
MEM 12007.445312 1718824684.9426
MEM 12033.007812 1718824685.0429
MEM 12059.320312 1718824685.1434
MEM 12085.945312 1718824685.2439
MEM 12111.882812 1718824685.3443
MEM 12137.132812 1718824685.4446
MEM 12163.070312 1718824685.5447
MEM 12189.570312 1718824685.6450
MEM 12216.320312 1718824685.7455
MEM 12243.507812 1718824685.8458
MEM 12269.695312 1718824685.9463
MEM 12296.632812 1718824686.0468
MEM 12323.132812 1718824686.1470
MEM 12349.882812 1718824686.2474
MEM 12376.320312 1718824686.3476
MEM 12402.695312 1718824686.4479
MEM 12428.882812 1718824686.5480
MEM 12454.632812 1718824686.6485
MEM 12480.816406 1718824686.7490
MEM 12506.882812 1718824686.8491
MEM 12533.007812 1718824686.9496
MEM 12559.820312 1718824687.0502
MEM 12586.757812 1718824687.1508
MEM 12613.507812 1718824687.2511
MEM 12639.695312 1718824687.3513
MEM 12705.406250 1718824687.4518
MEM 13390.281250 1718824687.5524
MEM 14084.718750 1718824687.6529
MEM 14777.531250 1718824687.7533
MEM 15500.281250 1718824687.8539
MEM 16181.968750 1718824687.9546
MEM 14077.429688 1718824688.0549
MEM 9189.003906 1718824688.1553
MEM 8867.535156 1718824688.2558
MEM 8895.535156 1718824688.3563
MEM 8921.160156 1718824688.4569
MEM 8945.035156 1718824688.5574
MEM 8970.597656 1718824688.6578
MEM 8998.097656 1718824688.7582
MEM 9024.347656 1718824688.8586
MEM 9050.660156 1718824688.9588
MEM 9077.972656 1718824689.0593
MEM 9105.597656 1718824689.1598
MEM 9132.410156 1718824689.2604
MEM 9160.472656 1718824689.3608
MEM 9187.847656 1718824689.4609
MEM 9215.097656 1718824689.5613
MEM 9242.347656 1718824689.6617
MEM 9269.472656 1718824689.7619
MEM 9296.097656 1718824689.8623
MEM 9322.160156 1718824689.9626
MEM 9348.535156 1718824690.0629
MEM 9375.097656 1718824690.1633
MEM 9400.222656 1718824690.2637
MEM 9425.910156 1718824690.3641
MEM 9451.347656 1718824690.4646
MEM 9478.535156 1718824690.5650
MEM 9505.597656 1718824690.6660
MEM 9531.722656 1718824690.7669
MEM 9557.972656 1718824690.8671
MEM 9577.972656 1718824690.9672
MEM 9603.847656 1718824691.0678
MEM 9631.660156 1718824691.1683
MEM 9659.160156 1718824691.2688
MEM 9687.347656 1718824691.3693
MEM 9713.285156 1718824691.4695
MEM 9740.285156 1718824691.5698
MEM 9767.847656 1718824691.6704
MEM 9794.722656 1718824691.7710
MEM 9822.035156 1718824691.8713
MEM 9847.972656 1718824691.9714
MEM 9875.722656 1718824692.0718
MEM 9903.410156 1718824692.1723
MEM 9930.410156 1718824692.2726
MEM 9956.847656 1718824692.3730
MEM 9983.785156 1718824692.4733
MEM 10011.722656 1718824692.5738
MEM 10039.785156 1718824692.6743
MEM 10066.722656 1718824692.7748
MEM 10093.972656 1718824692.8750
MEM 10120.347656 1718824692.9754
MEM 10147.222656 1718824693.0759
MEM 10175.347656 1718824693.1764
MEM 10202.785156 1718824693.2769
MEM 10229.660156 1718824693.3770
MEM 10255.972656 1718824693.4774
MEM 10281.535156 1718824693.5777
